order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2034234,262,prior,42,0,17,0.0
1810899,262,prior,43,1,20,1.0
30721,262,prior,44,3,13,2.0
1618867,262,prior,45,4,13,1.0
1905437,262,train,46,0,22,3.0
2647445,304,prior,1,2,20,
1218814,304,prior,2,6,16,11.0
1594871,304,prior,3,3,14,11.0
760508,304,prior,4,2,17,13.0
3385659,304,prior,5,1,20,13.0
1348703,304,prior,6,1,18,14.0
1427654,304,prior,7,3,13,9.0
2526770,304,prior,8,1,12,12.0
2683094,304,prior,9,1,12,0.0
2925000,304,prior,10,4,20,10.0
3261985,304,prior,11,4,20,7.0
2753845,304,prior,12,6,18,9.0
2463575,304,prior,13,3,20,4.0
471826,304,prior,14,4,22,8.0
926741,304,prior,15,1,18,4.0
1016607,304,prior,16,1,15,7.0
1612008,304,prior,17,3,14,2.0
111706,304,prior,18,2,13,6.0
679077,304,prior,19,3,10,1.0
435910,304,prior,20,5,18,9.0
1603660,304,prior,21,2,19,4.0
3182106,304,prior,22,5,16,10.0
1007742,304,prior,23,3,14,5.0
2029082,304,prior,24,3,19,7.0
1186141,304,prior,25,6,15,10.0
463597,304,prior,26,1,18,9.0
497895,304,prior,27,5,15,4.0
889604,304,prior,28,3,17,12.0
357428,304,prior,29,4,17,8.0
1444114,304,prior,30,3,19,13.0
3028165,304,prior,31,5,10,9.0
3137466,304,prior,32,5,15,7.0
31680,304,prior,33,4,21,6.0
702213,304,prior,34,5,19,8.0
1991195,304,prior,35,2,18,11.0
3327020,304,prior,36,4,15,2.0
2815569,304,prior,37,6,12,9.0
538034,304,prior,38,4,20,5.0
2170716,304,prior,39,0,18,17.0
854611,304,prior,40,6,19,6.0
903416,304,prior,41,1,15,16.0
1458957,304,prior,42,6,19,5.0
540284,304,train,43,5,19,6.0
1985250,309,prior,1,0,13,
1988742,309,prior,2,1,20,1.0
2505773,309,prior,3,2,14,1.0
2162356,309,prior,4,3,9,1.0
1038928,309,prior,5,3,13,0.0
3243661,309,prior,6,3,19,0.0
993264,309,prior,7,4,13,1.0
3214695,309,prior,8,5,8,1.0
1006930,309,prior,9,0,8,2.0
694432,309,prior,10,1,10,1.0
501294,309,prior,11,3,9,2.0
1109555,309,prior,12,4,8,1.0
556172,309,prior,13,5,8,1.0
762318,309,prior,14,0,16,2.0
46306,309,prior,15,1,12,1.0
2502918,309,prior,16,1,18,0.0
3233811,309,prior,17,3,7,2.0
2001259,309,prior,18,4,7,1.0
2916422,309,prior,19,4,17,0.0
2889091,309,prior,20,0,10,3.0
1266404,309,prior,21,1,8,1.0
2400863,309,prior,22,2,8,1.0
1484348,309,prior,23,3,8,1.0
2359131,309,prior,24,3,12,0.0
608969,309,prior,25,3,15,0.0
2600069,309,train,26,4,13,1.0
2027410,315,prior,1,0,23,
254807,315,prior,2,6,22,20.0
1310568,315,prior,3,1,11,9.0
314054,315,prior,4,0,10,6.0
3072356,315,train,5,3,23,24.0
927113,337,prior,1,0,21,
3173752,337,prior,2,0,22,28.0
3023375,337,prior,3,2,14,2.0
2756930,337,prior,4,1,19,30.0
264548,337,prior,5,3,10,16.0
2752813,337,prior,6,1,22,12.0
1872968,337,prior,7,6,22,12.0
528404,337,prior,8,0,23,30.0
1981939,337,prior,9,1,21,30.0
1025588,337,prior,10,3,23,23.0
2828096,337,prior,11,1,22,30.0
758324,337,prior,12,0,22,13.0
3077453,337,train,13,1,17,30.0
1110868,340,prior,1,5,12,
3119229,340,prior,2,5,16,7.0
1616125,340,prior,3,3,11,5.0
2055261,340,prior,4,6,14,10.0
888118,340,prior,5,6,10,14.0
1430705,340,train,6,6,10,14.0
772810,341,prior,1,1,17,
1970209,341,prior,2,6,14,12.0
2342004,341,prior,3,1,17,16.0
1848087,341,prior,4,2,17,30.0
874330,341,prior,5,1,13,6.0
3417221,341,prior,6,2,10,30.0
1167365,341,prior,7,0,11,26.0
520724,341,prior,8,3,11,10.0
1475158,341,prior,9,3,16,7.0
1451892,341,prior,10,0,11,18.0
2119400,341,prior,11,0,8,7.0
281630,341,train,12,1,11,30.0
1208637,342,prior,1,3,13,
806600,342,prior,2,2,8,20.0
975483,342,prior,3,1,9,13.0
1515429,342,prior,4,0,7,6.0
123622,342,prior,5,3,12,3.0
3373112,342,prior,6,2,7,20.0
2650029,342,prior,7,4,7,23.0
229704,342,prior,8,1,19,30.0
2870914,342,prior,9,2,6,30.0
2744435,342,prior,10,2,14,28.0
962605,342,prior,11,4,10,2.0
1461215,342,prior,12,1,9,4.0
1117905,342,prior,13,5,14,4.0
2716427,342,prior,14,2,10,30.0
1560341,342,prior,15,6,16,11.0
3110768,342,prior,16,3,7,25.0
107908,342,train,17,4,7,30.0
1824987,348,prior,1,1,10,
1157049,348,prior,2,5,14,11.0
2758392,348,prior,3,0,13,2.0
1795041,348,prior,4,0,9,21.0
1629758,348,prior,5,0,13,7.0
3175657,348,prior,6,1,8,1.0
718424,348,prior,7,5,8,30.0
2024762,348,prior,8,1,9,17.0
502338,348,prior,9,0,13,6.0
2148282,348,prior,10,1,9,15.0
1697786,348,prior,11,3,17,2.0
43157,348,prior,12,4,13,8.0
886855,348,prior,13,6,10,16.0
277340,348,prior,14,3,13,4.0
2109845,348,prior,15,3,17,0.0
2342121,348,prior,16,5,14,16.0
1805421,348,prior,17,4,12,20.0
615762,348,prior,18,6,7,2.0
2937659,348,prior,19,3,15,4.0
2949964,348,prior,20,5,12,2.0
3077065,348,prior,21,4,6,13.0
444841,348,prior,22,0,21,3.0
101205,348,prior,23,4,13,11.0
97930,348,prior,24,5,9,8.0
1103270,348,prior,25,2,13,11.0
3378842,348,prior,26,5,8,17.0
265609,348,prior,27,4,10,20.0
1929517,348,prior,28,3,7,30.0
563865,348,train,29,3,3,7.0
786762,359,prior,1,1,12,
1640387,359,prior,2,1,16,30.0
2810446,359,prior,3,1,16,30.0
871648,359,prior,4,4,15,30.0
2248934,359,prior,5,4,18,7.0
3135251,359,prior,6,2,19,30.0
358525,359,prior,7,3,17,8.0
332546,359,prior,8,2,18,6.0
3112883,359,prior,9,4,12,30.0
1591122,359,prior,10,2,16,5.0
3390392,359,prior,11,4,19,9.0
1332420,359,prior,12,3,16,27.0
1633041,359,prior,13,4,14,22.0
2218280,359,prior,14,2,17,5.0
2403255,359,prior,15,2,16,21.0
2908855,359,train,16,1,15,6.0
2675018,370,prior,1,6,13,
2842814,370,prior,2,5,13,30.0
184176,370,prior,3,4,13,6.0
19073,370,prior,4,6,22,9.0
1196026,370,prior,5,0,3,8.0
2392123,370,prior,6,6,5,13.0
3106033,370,prior,7,3,9,4.0
1541221,370,prior,8,4,15,29.0
2780494,370,prior,9,2,10,12.0
661258,370,prior,10,1,18,6.0
2607234,370,prior,11,2,14,8.0
2137952,370,prior,12,6,16,4.0
2183817,370,prior,13,4,4,5.0
2466577,370,prior,14,6,12,2.0
2768052,370,prior,15,3,8,4.0
1823843,370,prior,16,0,14,4.0
2298889,370,prior,17,2,10,9.0
2849738,370,prior,18,5,14,10.0
1431359,370,prior,19,3,13,5.0
659735,370,prior,20,6,4,3.0
1422953,370,prior,21,6,17,7.0
816484,370,prior,22,3,14,4.0
1935876,370,prior,23,6,7,3.0
3263618,370,prior,24,6,23,0.0
3080412,370,prior,25,0,5,8.0
3000705,370,prior,26,6,12,30.0
1909015,370,prior,27,1,9,9.0
461187,370,train,28,5,17,30.0
3371122,377,prior,1,3,17,
994985,377,prior,2,2,12,30.0
1469869,377,prior,3,5,17,3.0
1558843,377,train,4,3,18,30.0
10985,378,prior,1,1,12,
2977164,378,prior,2,1,16,28.0
1648120,378,prior,3,6,13,19.0
2128653,378,prior,4,2,13,17.0
2489556,378,prior,5,2,12,30.0
1438223,378,prior,6,5,14,30.0
1999180,378,prior,7,3,15,19.0
3054297,378,prior,8,3,16,21.0
2721521,378,train,9,2,17,27.0
1062925,380,prior,1,1,12,
22233,380,prior,2,3,15,16.0
1300685,380,prior,3,6,14,10.0
1319630,380,prior,4,2,12,17.0
3047426,380,prior,5,0,8,12.0
133618,380,prior,6,4,15,4.0
541384,380,prior,7,0,12,10.0
1787912,380,prior,8,4,11,4.0
1645034,380,prior,9,2,8,5.0
1486210,380,prior,10,0,13,30.0
1142604,380,prior,11,0,16,30.0
1730840,380,prior,12,3,15,30.0
2385890,380,train,13,6,14,3.0
3312413,395,prior,1,2,20,
2791004,395,prior,2,4,13,2.0
384486,395,prior,3,0,16,30.0
3163411,395,train,4,3,18,30.0
3088579,401,prior,1,4,18,
302924,401,prior,2,5,9,30.0
1721889,401,prior,3,0,15,16.0
2178589,401,prior,4,0,20,7.0
2534943,401,train,5,5,10,5.0
2565051,414,prior,1,2,15,
3141221,414,prior,2,5,10,30.0
1526078,414,prior,3,5,13,30.0
1363964,414,train,4,4,16,20.0
2535701,435,prior,1,1,20,
307888,435,prior,2,1,18,28.0
2581538,435,prior,3,2,19,8.0
2861019,435,prior,4,2,19,14.0
2994883,435,prior,5,2,12,14.0
378023,435,prior,6,1,14,13.0
37842,435,prior,7,0,15,13.0
684200,435,prior,8,1,17,8.0
935014,435,prior,9,4,17,17.0
341795,435,prior,10,2,20,12.0
2391905,435,prior,11,1,20,20.0
330670,435,prior,12,1,16,7.0
963136,435,prior,13,0,18,20.0
1101383,435,train,14,0,15,14.0
1327694,441,prior,1,4,7,
1703915,441,prior,2,6,9,30.0
3219971,441,prior,3,2,10,24.0
370937,441,prior,4,5,7,17.0
2067961,441,prior,5,0,14,30.0
3300535,441,prior,6,0,14,14.0
450448,441,prior,7,6,22,20.0
2519825,441,prior,8,4,18,5.0
1918466,441,prior,9,0,8,30.0
2386318,441,prior,10,6,9,6.0
1405422,441,prior,11,2,23,10.0
2332090,441,prior,12,3,8,30.0
592061,441,prior,13,6,19,30.0
1083882,441,prior,14,6,18,30.0
1454689,441,train,15,3,22,25.0
1441508,442,prior,1,3,16,
1457420,442,prior,2,5,9,9.0
2557804,442,prior,3,4,18,20.0
148178,442,prior,4,3,15,30.0
3302957,442,prior,5,1,15,30.0
88228,442,prior,6,5,14,25.0
1620846,442,prior,7,0,14,9.0
2608253,442,prior,8,5,14,5.0
1664911,442,prior,9,0,13,9.0
1727200,442,prior,10,0,10,21.0
2546113,442,prior,11,4,12,25.0
154353,442,prior,12,1,16,30.0
2623337,442,train,13,3,11,9.0
2349723,444,prior,1,0,19,
220300,444,prior,2,5,16,5.0
1648103,444,prior,3,5,18,7.0
1498960,444,prior,4,5,17,7.0
1215289,444,prior,5,5,16,7.0
1744235,444,prior,6,5,16,7.0
974218,444,prior,7,5,17,7.0
182206,444,prior,8,5,14,7.0
1362536,444,prior,9,5,11,7.0
583754,444,prior,10,5,17,7.0
2034167,444,prior,11,2,11,4.0
3364434,444,prior,12,5,17,3.0
856753,444,prior,13,4,14,6.0
1814208,444,prior,14,5,17,8.0
1121933,444,prior,15,2,16,4.0
2309726,444,prior,16,5,18,10.0
1630195,444,prior,17,2,9,4.0
2854017,444,prior,18,5,9,3.0
3062937,444,prior,19,5,17,7.0
1995506,444,prior,20,4,9,6.0
1367984,444,prior,21,5,20,8.0
2448403,444,prior,22,0,15,9.0
1600789,444,prior,23,5,17,5.0
1282512,444,prior,24,5,16,7.0
1894482,444,prior,25,1,20,3.0
1541225,444,prior,26,5,16,4.0
2721237,444,prior,27,5,16,0.0
2348360,444,prior,28,5,16,7.0
257067,444,prior,29,0,19,9.0
1844269,444,prior,30,0,19,0.0
2705646,444,prior,31,5,18,5.0
1000003,444,prior,32,5,19,7.0
1832348,444,prior,33,0,17,2.0
1193770,444,prior,34,5,18,5.0
2279881,444,prior,35,6,21,8.0
321978,444,prior,36,6,22,0.0
1767114,444,prior,37,0,13,1.0
2645968,444,prior,38,6,19,6.0
1001501,444,prior,39,0,9,8.0
3360100,444,prior,40,5,17,5.0
2480475,444,prior,41,5,16,7.0
582330,444,prior,42,5,15,7.0
113754,444,train,43,5,10,7.0
3197808,456,prior,1,6,12,
1148134,456,prior,2,2,10,17.0
3176990,456,prior,3,4,19,9.0
2685402,456,prior,4,3,10,13.0
3380075,456,prior,5,6,17,10.0
2511087,456,prior,6,2,13,30.0
2908601,456,train,7,5,10,30.0
964509,459,prior,1,6,9,
2828706,459,prior,2,1,19,16.0
3289352,459,prior,3,6,11,19.0
3286745,459,prior,4,0,9,15.0
1704486,459,prior,5,2,11,9.0
728174,459,prior,6,5,14,10.0
1270728,459,prior,7,6,15,8.0
702445,459,prior,8,6,11,21.0
1284426,459,prior,9,4,15,12.0
2200876,459,prior,10,1,12,25.0
3231063,459,prior,11,3,9,16.0
1595720,459,prior,12,4,7,8.0
689539,459,prior,13,6,7,9.0
2000755,459,prior,14,6,15,14.0
3400826,459,prior,15,4,13,5.0
2679366,459,prior,16,6,18,9.0
955229,459,prior,17,2,8,10.0
2260548,459,prior,18,2,10,0.0
315656,459,prior,19,1,7,13.0
272297,459,prior,20,4,9,17.0
1020064,459,prior,21,4,22,7.0
292281,459,prior,22,4,19,14.0
1242366,459,prior,23,5,16,8.0
683205,459,train,24,6,12,8.0
2397900,473,prior,1,6,8,
1435048,473,prior,2,6,14,7.0
1014364,473,prior,3,0,9,8.0
2720181,473,prior,4,6,11,6.0
3039196,473,prior,5,0,11,8.0
1290271,473,prior,6,0,10,14.0
1637027,473,prior,7,6,7,6.0
1294554,473,prior,8,0,14,1.0
3140618,473,prior,9,0,9,7.0
1298425,473,prior,10,5,9,5.0
865184,473,prior,11,3,7,5.0
1739738,473,train,12,0,12,18.0
2851453,476,prior,1,5,14,
2756113,476,prior,2,3,9,30.0
2181454,476,prior,3,6,13,30.0
452963,476,prior,4,6,12,14.0
162123,476,prior,5,6,9,7.0
381289,476,prior,6,1,13,16.0
2275731,476,prior,7,0,15,30.0
1052127,476,prior,8,5,10,26.0
500619,476,prior,9,3,12,5.0
585712,476,prior,10,4,15,8.0
1410687,476,prior,11,4,13,21.0
2129824,476,prior,12,5,10,22.0
1251046,476,prior,13,5,14,7.0
457648,476,prior,14,3,8,5.0
998282,476,prior,15,0,19,25.0
1247985,476,prior,16,4,21,4.0
461914,476,train,17,4,10,7.0
3412920,477,prior,1,2,0,
1947846,477,prior,2,0,18,12.0
1944570,477,prior,3,3,7,10.0
284032,477,prior,4,6,8,10.0
3054083,477,train,5,2,18,17.0
2356968,487,prior,1,0,14,
484703,487,prior,2,0,18,21.0
233442,487,prior,3,5,14,12.0
3061744,487,prior,4,3,19,30.0
208742,487,prior,5,2,10,20.0
1856791,487,prior,6,6,12,4.0
2899191,487,prior,7,6,18,7.0
3062750,487,prior,8,6,20,7.0
323659,487,prior,9,3,7,18.0
865197,487,prior,10,6,9,3.0
3027028,487,prior,11,0,17,8.0
1319341,487,prior,12,4,14,4.0
2707424,487,prior,13,3,15,13.0
1628093,487,prior,14,6,16,3.0
2834388,487,prior,15,2,18,3.0
3209541,487,prior,16,4,16,9.0
1993701,487,prior,17,3,11,6.0
2657979,487,prior,18,1,15,12.0
414082,487,prior,19,6,12,12.0
954227,487,prior,20,6,13,7.0
147691,487,prior,21,5,13,6.0
2782370,487,prior,22,4,18,13.0
2787303,487,prior,23,4,18,7.0
1125725,487,prior,24,6,8,9.0
1281399,487,prior,25,0,12,8.0
2160032,487,prior,26,6,15,20.0
2073746,487,prior,27,6,17,7.0
3034459,487,prior,28,6,10,7.0
384064,487,prior,29,4,7,5.0
1257798,487,prior,30,4,10,7.0
107824,487,prior,31,0,14,10.0
1850761,487,prior,32,3,16,10.0
2295330,487,prior,33,4,17,8.0
1290287,487,train,34,6,21,9.0
3076348,488,prior,1,1,18,
348775,488,prior,2,0,13,20.0
2433649,488,prior,3,0,18,30.0
2906931,488,prior,4,1,12,15.0
1182783,488,prior,5,0,10,20.0
2938647,488,prior,6,2,9,30.0
2479559,488,train,7,0,21,30.0
410225,489,prior,1,1,12,
213726,489,prior,2,0,18,6.0
1829747,489,prior,3,3,10,3.0
1424065,489,prior,4,1,12,5.0
380016,489,prior,5,3,10,16.0
1713513,489,prior,6,0,17,30.0
1584849,489,prior,7,5,12,30.0
29983,489,train,8,1,0,30.0
754934,517,prior,1,5,18,
2321232,517,prior,2,6,13,8.0
2044022,517,prior,3,6,15,7.0
2763310,517,prior,4,6,16,7.0
2831272,517,train,5,6,12,14.0
2373857,526,prior,1,2,11,
1214751,526,prior,2,3,13,22.0
1612041,526,prior,3,1,11,12.0
1633631,526,prior,4,1,14,21.0
2569637,526,train,5,1,13,14.0
817837,531,prior,1,4,19,
2101254,531,prior,2,4,9,30.0
1749894,531,prior,3,1,10,25.0
2841438,531,prior,4,2,10,8.0
1695054,531,prior,5,2,10,21.0
91703,531,prior,6,1,7,13.0
2191621,531,prior,7,1,16,7.0
1666391,531,prior,8,2,10,15.0
1670792,531,prior,9,1,10,13.0
444909,531,prior,10,2,9,15.0
2022314,531,prior,11,1,9,6.0
1535673,531,prior,12,1,12,7.0
3061646,531,prior,13,4,9,30.0
3196947,531,prior,14,4,16,14.0
1211732,531,prior,15,2,9,5.0
2762199,531,prior,16,4,12,2.0
2279927,531,prior,17,3,9,6.0
1869386,531,prior,18,5,15,16.0
2631955,531,prior,19,1,12,3.0
587910,531,prior,20,2,14,8.0
112780,531,prior,21,4,17,9.0
3132629,531,prior,22,2,11,19.0
1315177,531,prior,23,5,13,10.0
1032490,531,prior,24,1,15,30.0
1206693,531,prior,25,0,18,6.0
2034144,531,prior,26,1,9,1.0
3189695,531,prior,27,1,19,0.0
841553,531,prior,28,6,15,5.0
3279233,531,prior,29,2,10,3.0
3363870,531,train,30,3,8,15.0
1008173,533,prior,1,2,15,
2389804,533,prior,2,2,17,14.0
2707723,533,prior,3,4,15,23.0
2956366,533,prior,4,1,8,18.0
17906,533,train,5,2,14,30.0
2857517,542,prior,1,1,16,
1611651,542,prior,2,3,12,9.0
1902370,542,prior,3,2,10,30.0
1726118,542,train,4,0,16,5.0
3091265,549,prior,1,3,15,
1021420,549,prior,2,6,14,10.0
1758859,549,prior,3,4,15,12.0
672725,549,prior,4,5,17,8.0
1531426,549,prior,5,0,17,16.0
3393248,549,prior,6,5,18,5.0
2990708,549,prior,7,5,18,7.0
2808709,549,prior,8,3,18,30.0
1506687,549,prior,9,4,16,30.0
3080479,549,prior,10,3,16,30.0
1291650,549,train,11,3,17,21.0
1837054,563,prior,1,1,19,
437538,563,prior,2,2,13,30.0
1126181,563,prior,3,2,13,7.0
3268295,563,prior,4,3,14,8.0
2039156,563,prior,5,1,9,5.0
3065466,563,train,6,2,10,8.0
1530866,565,prior,1,6,13,
2141764,565,prior,2,6,16,7.0
2938788,565,prior,3,6,11,7.0
628607,565,prior,4,4,11,26.0
2372831,565,prior,5,0,12,17.0
2101825,565,train,6,1,16,29.0
872032,572,prior,1,0,11,
1084198,572,prior,2,5,13,5.0
2386359,572,prior,3,2,15,18.0
1609767,572,train,4,3,16,1.0
2522468,575,prior,1,0,14,
225765,575,prior,2,5,18,12.0
2347434,575,prior,3,0,13,30.0
325506,575,prior,4,5,21,26.0
1232929,575,train,5,4,21,20.0
1019056,584,prior,1,0,22,
2027176,584,prior,2,2,12,16.0
2197513,584,prior,3,0,14,12.0
1197274,584,prior,4,3,8,10.0
912245,584,prior,5,1,13,5.0
1497472,584,prior,6,0,23,13.0
402955,584,prior,7,2,8,9.0
791047,584,prior,8,1,8,30.0
2576004,584,train,9,3,9,2.0
589796,591,prior,1,1,9,
668870,591,prior,2,1,13,7.0
3060296,591,prior,3,3,13,2.0
36055,591,prior,4,2,9,6.0
2021860,591,prior,5,3,9,1.0
3057181,591,prior,6,3,10,0.0
3090420,591,prior,7,5,11,2.0
2150770,591,train,8,4,9,6.0
2198795,594,prior,1,5,15,
3339593,594,prior,2,2,9,25.0
1432583,594,prior,3,2,12,30.0
184526,594,prior,4,2,11,28.0
1494174,594,prior,5,2,15,28.0
2713339,594,train,6,3,13,30.0
2786839,602,prior,1,2,19,
3047236,602,prior,2,5,19,10.0
206381,602,prior,3,1,19,10.0
1942842,602,prior,4,3,18,9.0
3114678,602,prior,5,2,19,6.0
922194,602,prior,6,5,18,3.0
2325713,602,prior,7,2,17,4.0
2372949,602,train,8,2,17,14.0
1960542,604,prior,1,1,8,
2288851,604,prior,2,4,11,10.0
2715640,604,prior,3,2,8,12.0
48663,604,prior,4,6,9,4.0
2246734,604,prior,5,2,7,10.0
699145,604,prior,6,4,9,9.0
3396172,604,prior,7,1,12,4.0
3050300,604,prior,8,4,10,3.0
1766996,604,prior,9,3,17,6.0
3013976,604,prior,10,0,12,4.0
3160648,604,prior,11,5,11,12.0
1416144,604,prior,12,4,9,13.0
2368424,604,prior,13,1,9,4.0
1712824,604,prior,14,0,9,27.0
2455698,604,prior,15,2,21,2.0
739589,604,prior,16,4,11,9.0
2352380,604,prior,17,1,12,18.0
815377,604,prior,18,5,15,4.0
1752147,604,prior,19,3,9,19.0
135198,604,prior,20,3,13,14.0
2487282,604,prior,21,2,12,20.0
2402776,604,prior,22,1,10,13.0
465448,604,prior,23,0,10,6.0
3132173,604,prior,24,6,15,30.0
939692,604,prior,25,1,14,30.0
955175,604,prior,26,0,13,6.0
2210366,604,prior,27,6,14,20.0
205105,604,train,28,0,12,29.0
2616876,606,prior,1,0,15,
2143336,606,prior,2,2,17,30.0
376397,606,prior,3,0,11,19.0
1785222,606,prior,4,1,9,8.0
2166871,606,prior,5,5,19,4.0
2677231,606,prior,6,3,12,5.0
2008710,606,prior,7,3,19,7.0
2934786,606,prior,8,3,12,7.0
1248308,606,prior,9,1,12,5.0
699085,606,prior,10,1,20,14.0
926809,606,prior,11,4,10,3.0
3155935,606,prior,12,6,22,9.0
1615002,606,prior,13,0,14,8.0
738069,606,prior,14,5,10,12.0
216927,606,prior,15,0,14,2.0
1079859,606,prior,16,3,11,10.0
52981,606,prior,17,2,15,6.0
1438860,606,prior,18,3,8,8.0
535705,606,prior,19,1,10,12.0
1042702,606,prior,20,5,17,4.0
1427544,606,prior,21,1,14,17.0
2912928,606,prior,22,3,14,9.0
2566433,606,prior,23,0,18,4.0
2335283,606,prior,24,3,20,30.0
2494723,606,prior,25,0,16,11.0
1676768,606,prior,26,1,16,8.0
2971023,606,prior,27,1,14,7.0
371808,606,prior,28,4,21,3.0
2124352,606,prior,29,5,17,8.0
2915820,606,prior,30,0,22,9.0
2857725,606,train,31,0,22,14.0
2147654,609,prior,1,6,14,
2031074,609,prior,2,4,18,26.0
3029539,609,prior,3,1,14,4.0
462508,609,prior,4,0,15,13.0
2508520,609,prior,5,5,19,30.0
3047687,609,prior,6,6,16,22.0
42120,609,prior,7,0,13,30.0
3173072,609,prior,8,0,9,28.0
997740,609,prior,9,3,7,17.0
1706898,609,prior,10,6,16,17.0
1808605,609,prior,11,2,18,24.0
2380992,609,prior,12,0,9,12.0
1733574,609,prior,13,0,10,21.0
445570,609,prior,14,1,10,8.0
2050008,609,prior,15,5,18,4.0
111054,609,prior,16,5,12,21.0
187665,609,prior,17,0,14,30.0
2637966,609,prior,18,2,17,9.0
1882095,609,train,19,0,10,12.0
3006524,614,prior,1,1,14,
2851369,614,prior,2,0,13,30.0
2051249,614,prior,3,2,20,30.0
2558969,614,train,4,1,14,20.0
2153239,619,prior,1,5,9,
234262,619,prior,2,5,9,21.0
1987794,619,prior,3,1,14,30.0
1170079,619,prior,4,5,12,11.0
2413078,619,train,5,3,11,30.0
1177195,625,prior,1,2,8,
2979521,625,prior,2,3,8,1.0
1108971,625,prior,3,4,14,22.0
821898,625,train,4,2,14,30.0
2144409,626,prior,1,3,11,
2483801,626,prior,2,5,15,2.0
2478952,626,prior,3,2,13,4.0
1815617,626,prior,4,1,13,6.0
2923101,626,prior,5,3,17,2.0
2741904,626,prior,6,1,14,5.0
2307913,626,prior,7,3,13,2.0
491991,626,prior,8,3,8,7.0
584445,626,prior,9,4,12,1.0
2138689,626,prior,10,1,10,4.0
1067266,626,prior,11,4,16,3.0
981587,626,prior,12,1,9,4.0
2865380,626,prior,13,2,12,1.0
2058509,626,prior,14,3,9,1.0
2756375,626,prior,15,2,10,6.0
517288,626,prior,16,4,11,2.0
2789758,626,prior,17,5,12,1.0
2799600,626,prior,18,1,11,3.0
3040324,626,prior,19,5,10,4.0
716308,626,prior,20,3,12,5.0
1182657,626,prior,21,4,13,1.0
1051850,626,prior,22,3,14,6.0
3085611,626,prior,23,5,14,2.0
103401,626,prior,24,6,14,1.0
2384068,626,prior,25,1,12,2.0
1758133,626,prior,26,3,13,2.0
2913081,626,prior,27,1,12,5.0
198590,626,prior,28,3,9,2.0
1536776,626,prior,29,4,9,1.0
1155590,626,prior,30,3,8,6.0
1309835,626,prior,31,5,12,2.0
3028632,626,prior,32,2,8,4.0
1927582,626,prior,33,3,16,1.0
1785622,626,prior,34,4,17,1.0
337100,626,prior,35,5,11,1.0
1155979,626,prior,36,0,18,2.0
374175,626,prior,37,3,8,3.0
3029908,626,prior,38,6,21,3.0
1433072,626,prior,39,1,16,2.0
1772484,626,prior,40,4,14,3.0
1843883,626,prior,41,1,12,4.0
383276,626,prior,42,4,13,3.0
1114232,626,prior,43,1,12,4.0
992740,626,prior,44,5,14,4.0
1501841,626,prior,45,0,19,16.0
2021364,626,prior,46,4,9,4.0
1675128,626,prior,47,4,12,7.0
3176678,626,prior,48,6,15,2.0
1615506,626,prior,49,2,10,3.0
694215,626,prior,50,3,12,1.0
2557869,626,prior,51,4,12,1.0
1317819,626,prior,52,5,14,1.0
2490810,626,prior,53,0,16,2.0
1175225,626,prior,54,2,8,2.0
176835,626,prior,55,2,16,0.0
2738761,626,prior,56,4,9,2.0
2324159,626,prior,57,5,15,1.0
2622204,626,prior,58,2,9,4.0
1318037,626,prior,59,4,16,2.0
719482,626,prior,60,2,9,5.0
2935464,626,prior,61,3,14,1.0
2751558,626,prior,62,4,13,1.0
2728307,626,prior,63,3,9,6.0
1379897,626,prior,64,4,11,1.0
3015534,626,prior,65,2,9,5.0
2773434,626,prior,66,3,15,1.0
1429877,626,prior,67,4,16,1.0
1307101,626,prior,68,1,16,4.0
1898930,626,prior,69,2,13,1.0
1689612,626,prior,70,4,12,2.0
2907547,626,prior,71,0,14,3.0
3401202,626,prior,72,2,13,2.0
240350,626,prior,73,4,15,2.0
2140988,626,prior,74,1,12,4.0
2456920,626,prior,75,2,11,1.0
3135422,626,prior,76,3,9,1.0
862023,626,prior,77,5,12,2.0
3175650,626,prior,78,2,11,4.0
2771578,626,prior,79,4,12,2.0
151034,626,prior,80,4,18,0.0
3291965,626,prior,81,1,13,4.0
525940,626,prior,82,2,9,1.0
1624508,626,prior,83,4,9,2.0
1422655,626,prior,84,0,17,3.0
325835,626,prior,85,1,17,1.0
865269,626,prior,86,2,15,1.0
3012775,626,prior,87,3,10,1.0
1497577,626,prior,88,4,17,1.0
1964445,626,prior,89,2,10,5.0
1194406,626,prior,90,3,15,1.0
2947055,626,prior,91,3,15,0.0
1436336,626,prior,92,2,13,6.0
3007254,626,prior,93,3,16,1.0
420304,626,prior,94,4,20,1.0
1017699,626,train,95,2,10,5.0
1411063,634,prior,1,0,11,
351447,634,prior,2,1,20,29.0
337582,634,prior,3,2,17,15.0
2594947,634,prior,4,2,0,21.0
1085016,634,prior,5,3,9,1.0
436830,634,prior,6,3,9,0.0
959385,634,prior,7,2,15,20.0
3396429,634,prior,8,5,15,24.0
274766,634,prior,9,6,23,15.0
2670833,634,prior,10,3,16,11.0
2057978,634,prior,11,6,12,3.0
3298943,634,train,12,0,22,8.0
3321658,641,prior,1,0,16,
2703762,641,prior,2,1,13,8.0
2423635,641,prior,3,1,14,0.0
1933559,641,prior,4,0,17,20.0
56093,641,prior,5,0,18,21.0
1848775,641,prior,6,0,10,7.0
1006031,641,prior,7,2,18,16.0
2091942,641,prior,8,6,17,11.0
